SignalID,EventParam,date,hour,fivemin,counts,dow
7274,4,2019-10-01,11,8,5,2
7274,4,2019-10-01,15,9,5,2
7274,4,2019-10-02,9,9,2,3
7274,4,2019-10-02,12,0,6,3
7274,4,2019-10-02,22,6,1,3
7274,4,2019-10-09,18,0,4,3
7274,4,2019-10-10,7,3,2,4
7274,4,2019-10-10,12,2,4,4
7274,4,2019-10-15,17,3,5,2
7274,4,2019-10-17,13,6,5,4
7274,4,2019-10-22,5,4,1,2
7274,4,2019-10-22,14,1,7,2
7274,4,2019-10-22,18,8,1,2
7274,4,2019-10-23,8,1,3,3
7274,4,2019-10-24,14,3,2,4
7274,4,2019-10-29,8,10,5,2
7274,4,2019-10-31,9,3,4,4
7274,4,2019-11-05,10,3,2,2
7274,4,2019-11-05,22,5,1,2
7274,4,2019-11-06,6,1,2,3
7274,4,2019-11-06,6,10,3,3
7274,4,2019-11-07,16,10,3,4
7274,4,2019-11-07,19,5,1,4
7274,4,2019-11-12,20,5,1,2
7274,4,2019-11-13,8,0,1,3
7274,4,2019-11-14,14,5,4,4
7274,4,2019-11-21,9,4,2,4
7274,4,2019-11-26,7,7,6,2
7274,4,2019-11-27,8,6,4,3
7274,4,2019-12-03,19,11,2,2
7274,4,2019-12-04,7,2,3,3
7274,4,2019-12-04,9,9,5,3
7274,4,2019-12-04,9,11,2,3
7274,4,2019-12-10,11,4,4,2
7274,4,2019-12-10,18,6,2,2
7274,4,2019-12-11,21,1,1,3
7274,4,2019-12-12,7,2,2,4
7274,4,2019-12-17,10,8,3,2
7274,4,2019-12-18,8,2,1,3
7274,4,2019-12-19,9,8,2,4
7274,4,2019-12-19,12,5,2,4
7274,4,2019-12-31,5,11,1,2
7274,4,2019-12-31,7,7,1,2
7274,4,2019-12-31,12,5,1,2
7274,4,2019-10-01,8,0,6,2
7274,4,2019-10-01,10,2,5,2
7274,4,2019-10-08,18,7,1,2
7274,4,2019-10-15,7,2,3,2
7274,4,2019-10-17,8,5,3,4
7274,4,2019-10-17,14,6,4,4
7274,4,2019-10-17,21,3,1,4
7274,4,2019-10-24,12,9,7,4
7274,4,2019-10-29,14,6,2,2
7274,4,2019-11-05,12,4,7,2
7274,4,2019-11-05,17,7,2,2
7274,4,2019-11-06,8,0,6,3
7274,4,2019-11-06,18,5,4,3
7274,4,2019-11-07,17,3,5,4
7274,4,2019-11-12,16,8,3,2
7274,4,2019-11-13,7,3,2,3
7274,4,2019-11-14,13,8,4,4
7274,4,2019-11-20,13,4,5,3
7274,4,2019-11-21,7,2,5,4
7274,4,2019-11-26,13,8,2,2
7274,4,2019-11-27,8,11,3,3
7274,4,2019-12-10,11,3,1,2
7274,4,2019-12-12,9,7,1,4
7274,4,2019-12-17,16,2,5,2
7274,4,2019-12-24,6,2,1,2
7274,4,2019-12-31,6,2,2,2
7274,4,2019-10-01,10,5,5,2
7274,4,2019-10-02,15,0,4,3
7274,4,2019-10-02,15,4,7,3
7274,4,2019-10-15,5,4,2,2
7274,4,2019-10-15,7,3,6,2
7274,4,2019-10-17,11,0,5,4
7274,4,2019-10-17,17,3,1,4
7274,4,2019-10-31,6,2,2,4
7274,4,2019-10-31,8,10,6,4
7274,4,2019-11-05,19,3,1,2
7274,4,2019-11-06,14,2,3,3
7274,4,2019-11-07,7,11,6,4
7274,4,2019-11-07,15,7,7,4
7274,4,2019-11-12,7,2,4,2
7274,4,2019-11-12,18,0,3,2
7274,4,2019-11-14,10,11,2,4
7274,4,2019-11-14,17,4,3,4
7274,4,2019-11-14,19,10,3,4
7274,4,2019-11-19,13,5,5,2
7274,4,2019-11-19,20,8,2,2
7274,4,2019-11-27,14,5,3,3
7274,4,2019-12-03,7,4,3,2
7274,4,2019-12-03,9,10,3,2
7274,4,2019-12-05,19,1,3,4
7274,4,2019-12-10,7,3,1,2
7274,4,2019-12-10,13,8,3,2
7274,4,2019-12-17,12,10,2,2
7274,4,2019-10-02,6,11,3,3
7274,4,2019-10-02,12,10,6,3
7274,4,2019-10-02,20,10,1,3
7274,4,2019-10-03,10,0,5,4
7274,4,2019-10-03,13,2,5,4
7274,4,2019-10-08,16,5,7,2
7274,4,2019-10-10,9,10,3,4
7274,4,2019-10-10,11,6,1,4
7274,4,2019-10-15,12,4,4,2
7274,4,2019-10-16,13,4,6,3
7274,4,2019-10-22,10,8,6,2
7274,4,2019-10-22,14,0,5,2
7274,4,2019-10-23,17,11,3,3
7274,4,2019-10-24,19,11,3,4
7274,4,2019-10-30,9,10,2,3
7274,4,2019-10-31,15,3,3,4
7274,4,2019-11-05,6,1,1,2
7274,4,2019-11-05,12,3,6,2
7274,4,2019-11-07,10,5,7,4
7274,4,2019-11-13,7,8,6,3
7274,4,2019-11-14,16,8,5,4
7274,4,2019-11-20,6,11,3,3
7274,4,2019-11-20,19,2,2,3
7274,4,2019-11-21,19,8,2,4
7274,4,2019-12-04,13,6,7,3
7274,4,2019-12-05,6,0,1,4
7274,4,2019-12-10,17,8,4,2
7274,4,2019-12-11,9,6,6,3
7274,4,2019-12-12,9,9,1,4
7274,4,2019-12-31,8,10,1,2
7274,4,2019-10-01,18,4,2,2
7274,4,2019-10-03,13,8,5,4
7274,4,2019-10-03,19,7,1,4
7274,4,2019-10-03,21,4,2,4
7274,4,2019-10-09,6,1,1,3
7274,4,2019-10-09,12,4,4,3
7274,4,2019-10-15,8,3,3,2
7274,4,2019-10-15,9,5,5,2
7274,4,2019-10-16,20,3,2,3
7274,4,2019-10-17,8,7,6,4
7274,4,2019-10-17,22,1,1,4
7274,4,2019-10-23,6,8,3,3
7274,4,2019-10-24,12,7,4,4
7274,4,2019-10-29,7,0,4,2
7274,4,2019-10-29,10,6,6,2
7274,4,2019-10-30,18,9,1,3
7274,4,2019-10-31,0,2,1,4
7274,4,2019-11-05,15,6,2,2
7274,4,2019-11-06,16,3,4,3
7274,4,2019-11-06,17,3,3,3
7274,4,2019-11-07,11,6,3,4
7274,4,2019-11-12,0,0,1,2
7274,4,2019-11-12,7,4,5,2
7274,4,2019-11-12,8,2,3,2
7274,4,2019-11-20,8,5,4,3
7274,4,2019-11-20,11,4,5,3
7274,4,2019-11-26,7,0,2,2
7274,4,2019-11-26,16,11,1,2
7274,4,2019-11-26,18,5,2,2
7274,4,2019-11-27,8,2,3,3
7274,4,2019-12-04,23,0,1,3
7274,4,2019-12-05,14,4,2,4
7274,4,2019-12-10,11,6,2,2
7274,4,2019-12-10,17,11,2,2
7274,4,2019-12-10,21,8,1,2
7274,4,2019-12-17,7,2,2,2
7274,4,2019-12-17,15,1,4,2
7274,4,2019-12-24,6,1,2,2
7274,4,2019-12-31,10,4,2,2
7274,4,2019-12-31,13,9,1,2
7274,4,2019-10-02,14,3,3,3
7274,4,2019-10-03,17,0,5,4
7274,4,2019-10-03,21,8,1,4
7274,4,2019-10-08,8,7,3,2
7274,4,2019-10-15,11,7,5,2
7274,4,2019-10-16,17,1,6,3
7274,4,2019-10-16,19,1,2,3
7274,4,2019-10-17,11,6,4,4
7274,4,2019-10-17,16,2,2,4
7274,4,2019-10-22,7,10,5,2
7274,4,2019-10-22,18,0,4,2
7274,4,2019-10-22,21,2,1,2
7274,4,2019-10-24,16,11,4,4
7274,4,2019-10-30,6,9,1,3
7274,4,2019-10-30,7,7,2,3
7274,4,2019-10-30,19,5,2,3
7274,4,2019-10-30,21,0,1,3
7274,4,2019-10-31,12,8,4,4
7274,4,2019-11-05,13,3,3,2
7274,4,2019-11-05,16,8,3,2
7274,4,2019-11-06,15,7,4,3
7274,4,2019-11-07,8,11,4,4
7274,4,2019-11-13,17,1,5,3
7274,4,2019-11-20,17,1,5,3
7274,4,2019-11-21,11,7,6,4
7274,4,2019-11-21,19,1,2,4
7274,4,2019-11-21,20,9,2,4
7274,4,2019-11-27,15,10,1,3
7274,4,2019-12-03,12,2,5,2
7274,4,2019-12-10,14,5,5,2
7274,4,2019-12-12,13,5,3,4
7274,4,2019-12-17,8,11,1,2
7274,4,2019-12-18,6,7,1,3
7274,4,2019-12-18,7,2,1,3
7274,4,2019-12-18,17,6,1,3
7274,4,2019-12-26,8,5,2,4
7274,4,2019-12-31,7,4,1,2
7274,4,2019-10-01,9,8,4,2
7274,4,2019-10-02,6,2,3,3
7274,4,2019-10-08,8,11,4,2
7274,4,2019-10-08,11,9,2,2
7274,4,2019-10-08,15,11,4,2
7274,4,2019-10-10,14,0,2,4
7274,4,2019-10-16,7,5,7,3
7274,4,2019-10-16,15,10,3,3
7274,4,2019-10-22,12,4,3,2
7274,4,2019-10-29,17,2,9,2
7274,4,2019-10-29,18,7,2,2
7274,4,2019-11-07,11,3,6,4
7274,4,2019-11-12,17,0,2,2
7274,4,2019-11-13,19,2,2,3
7274,4,2019-11-20,11,8,5,3
7274,4,2019-11-21,15,6,3,4
7274,4,2019-11-21,21,0,1,4
7274,4,2019-11-26,7,11,4,2
7274,4,2019-11-26,18,8,1,2
7274,4,2019-11-26,19,3,1,2
7274,4,2019-11-27,9,11,2,3
7274,4,2019-12-04,13,2,7,3
7274,4,2019-12-04,18,4,8,3
7274,4,2019-12-10,5,10,1,2
7274,4,2019-12-10,18,4,2,2
7274,4,2019-12-17,14,4,5,2
7274,4,2019-12-24,7,11,1,2
7274,4,2019-12-24,15,5,5,2
7274,4,2019-12-26,8,2,2,4
7274,4,2019-10-01,20,0,1,2
7274,4,2019-10-08,5,11,1,2
7274,4,2019-10-09,13,7,1,3
7274,4,2019-10-09,18,2,2,3
7274,4,2019-10-15,17,10,2,2
7274,4,2019-10-16,6,3,3,3
7274,4,2019-10-16,21,7,1,3
7274,4,2019-10-23,15,11,4,3
7274,4,2019-10-24,6,5,1,4
7274,4,2019-10-29,12,6,6,2
7274,4,2019-10-29,22,6,1,2
7274,4,2019-11-05,6,0,1,2
7274,4,2019-11-05,12,1,7,2
7274,4,2019-11-05,12,6,4,2
7274,4,2019-11-06,6,11,4,3
7274,4,2019-11-06,12,6,3,3
7274,4,2019-11-07,8,9,8,4
7274,4,2019-11-07,12,7,2,4
7274,4,2019-11-12,7,3,3,2
7274,4,2019-11-14,15,11,4,4
7274,4,2019-11-20,10,4,3,3
7274,4,2019-11-20,11,9,5,3
7274,4,2019-11-20,13,3,7,3
7274,4,2019-11-20,14,6,5,3
7274,4,2019-11-20,15,6,3,3
7274,4,2019-11-21,12,1,6,4
7274,4,2019-11-26,5,10,1,2
7274,4,2019-11-26,13,1,4,2
7274,4,2019-11-26,15,6,6,2
7274,4,2019-11-26,16,10,4,2
7274,4,2019-12-03,11,6,3,2
7274,4,2019-12-04,12,3,4,3
7274,4,2019-12-04,15,2,8,3
7274,4,2019-12-12,10,11,2,4
7274,4,2019-12-18,17,10,1,3
7274,4,2019-12-18,17,11,2,3
7274,4,2019-12-24,11,0,5,2
7274,4,2019-12-26,18,3,1,4
7274,4,2019-10-02,10,2,5,3
7274,4,2019-10-03,15,5,8,4
7274,4,2019-10-03,20,8,1,4
7274,4,2019-10-08,9,8,2,2
7274,4,2019-10-08,10,5,4,2
7274,4,2019-10-08,14,5,3,2
7274,4,2019-10-09,13,8,2,3
7274,4,2019-10-15,8,9,7,2
7274,4,2019-10-16,23,5,1,3
7274,4,2019-10-22,6,7,1,2
7274,4,2019-10-22,10,4,7,2
7274,4,2019-10-23,8,6,2,3
7274,4,2019-10-23,16,9,2,3
7274,4,2019-10-29,8,4,4,2
7274,4,2019-10-29,13,2,7,2
7274,4,2019-10-31,11,10,7,4
7274,4,2019-10-31,13,4,5,4
7274,4,2019-11-05,14,6,3,2
7274,4,2019-11-07,6,3,5,4
7274,4,2019-11-12,12,0,5,2
7274,4,2019-11-13,8,5,6,3
7274,4,2019-11-13,23,11,1,3
7274,4,2019-11-14,7,1,2,4
7274,4,2019-11-14,17,10,1,4
7274,4,2019-11-14,23,1,1,4
7274,4,2019-11-20,19,11,1,3
7274,4,2019-11-20,20,0,3,3
7274,4,2019-11-26,7,3,5,2
7274,4,2019-11-26,18,7,1,2
7274,4,2019-11-26,18,11,1,2
7274,4,2019-12-03,7,0,2,2
7274,4,2019-12-03,19,6,3,2
7274,4,2019-12-04,7,8,6,3
7274,4,2019-12-04,17,6,9,3
7274,4,2019-12-05,6,6,2,4
7274,4,2019-12-05,17,11,3,4
7274,4,2019-12-10,8,2,3,2
7274,4,2019-12-11,16,6,4,3
7274,4,2019-12-19,7,2,4,4
7274,4,2019-12-26,6,8,3,4
7274,4,2019-12-26,9,11,1,4
7274,4,2019-10-01,6,6,1,2
7274,4,2019-10-02,14,11,5,3
7274,4,2019-10-03,11,9,3,4
7274,4,2019-10-03,15,6,6,4
7274,4,2019-10-08,15,1,7,2
7274,4,2019-10-16,10,2,3,3
7274,4,2019-10-17,13,8,4,4
7274,4,2019-10-22,9,8,3,2
7274,4,2019-10-23,10,5,6,3
7274,4,2019-10-23,13,7,4,3
7274,4,2019-10-24,15,1,4,4
7274,4,2019-10-29,15,2,7,2
7274,4,2019-10-29,16,2,4,2
7274,4,2019-10-30,10,7,6,3
7274,4,2019-10-31,7,8,3,4
7274,4,2019-11-06,9,7,2,3
7274,4,2019-11-21,11,4,3,4
7274,4,2019-12-04,6,8,3,3
7274,4,2019-12-04,19,10,3,3
7274,4,2019-12-05,15,7,3,4
7274,4,2019-12-05,20,5,1,4
7274,4,2019-12-11,10,7,1,3
7274,4,2019-12-12,6,2,1,4
7274,4,2019-12-17,8,6,5,2
7274,4,2019-12-17,12,11,1,2
7274,4,2019-12-17,17,1,2,2
7274,4,2019-12-17,17,10,1,2
7274,4,2019-12-24,8,5,1,2
7274,4,2019-10-01,20,10,1,2
7274,4,2019-10-02,8,0,6,3
7274,4,2019-10-02,14,10,4,3
7274,4,2019-10-08,11,2,1,2
7274,4,2019-10-08,14,8,1,2
7274,4,2019-10-08,18,11,1,2
7274,4,2019-10-09,17,9,1,3
7274,4,2019-10-10,16,9,4,4
7274,4,2019-10-15,7,5,2,2
7274,4,2019-10-16,21,1,2,3
7274,4,2019-10-24,13,8,6,4
7274,4,2019-10-29,9,6,3,2
7274,4,2019-10-29,16,5,2,2
7274,4,2019-11-05,20,11,3,2
7274,4,2019-11-07,9,9,1,4
7274,4,2019-11-07,12,9,5,4
7274,4,2019-11-12,8,0,3,2
7274,4,2019-11-26,14,8,2,2
7274,4,2019-11-27,9,9,3,3
7274,4,2019-12-03,8,1,5,2
7274,4,2019-12-04,15,3,4,3
7274,4,2019-12-04,21,3,1,3
7274,4,2019-12-12,15,4,1,4
7274,4,2019-12-12,15,9,1,4
7274,4,2019-12-18,6,4,1,3
7274,4,2019-12-19,9,6,4,4
7274,4,2019-12-19,17,2,3,4
7274,4,2019-12-24,9,10,1,2
7274,4,2019-12-26,7,0,1,4
7274,4,2019-12-26,10,10,4,4
7274,4,2019-12-31,5,4,1,2
7274,4,2019-10-08,16,10,2,2
7274,4,2019-10-09,7,0,3,3
7274,4,2019-10-09,21,8,1,3
7274,4,2019-10-10,5,8,1,4
7274,4,2019-10-17,6,11,1,4
7274,4,2019-10-22,11,2,4,2
7274,4,2019-10-24,14,2,4,4
7274,4,2019-10-30,15,0,6,3
7274,4,2019-10-31,16,8,2,4
7274,4,2019-11-05,9,4,5,2
7274,4,2019-11-05,21,1,1,2
7274,4,2019-11-05,22,11,1,2
7274,4,2019-11-06,8,4,3,3
7274,4,2019-11-14,12,5,6,4
7274,4,2019-11-26,6,0,2,2
7274,4,2019-11-26,19,7,1,2
7274,4,2019-12-03,9,8,3,2
7274,4,2019-12-03,18,8,2,2
7274,4,2019-12-10,10,5,3,2
7274,4,2019-12-10,16,8,3,2
7274,4,2019-12-10,18,11,2,2
7274,4,2019-12-11,14,4,4,3
7274,4,2019-12-11,15,1,5,3
7274,4,2019-10-01,18,9,3,2
7274,4,2019-10-01,20,1,2,2
7274,4,2019-10-02,12,6,2,3
7274,4,2019-10-08,11,1,3,2
7274,4,2019-10-09,16,1,3,3
7274,4,2019-10-09,19,9,1,3
7274,4,2019-10-15,9,9,4,2
7274,4,2019-10-17,15,6,5,4
7274,4,2019-10-17,17,7,4,4
7274,4,2019-10-24,6,11,3,4
7274,4,2019-10-24,15,10,5,4
7274,4,2019-10-29,13,7,3,2
7274,4,2019-10-31,9,2,7,4
7274,4,2019-10-31,15,0,4,4
7274,4,2019-11-06,13,7,4,3
7274,4,2019-11-06,17,8,2,3
7274,4,2019-11-07,7,8,3,4
7274,4,2019-11-12,8,6,2,2
7274,4,2019-11-12,16,1,7,2
7274,4,2019-11-13,10,1,3,3
7274,4,2019-11-14,7,4,1,4
7274,4,2019-11-14,12,1,7,4
7274,4,2019-11-19,8,3,4,2
7274,4,2019-11-20,16,7,4,3
7274,4,2019-11-21,8,3,3,4
7274,4,2019-11-21,9,8,4,4
7274,4,2019-11-21,16,6,3,4
7274,4,2019-11-26,6,3,1,2
7274,4,2019-11-26,9,0,7,2
7274,4,2019-12-03,22,1,1,2
7274,4,2019-12-05,8,7,4,4
7274,4,2019-12-10,7,11,6,2
7274,4,2019-12-10,18,8,3,2
7274,4,2019-12-12,18,3,1,4
7274,4,2019-12-18,16,8,1,3
7274,4,2019-12-19,7,7,2,4
7274,4,2019-12-24,6,11,2,2
7274,4,2019-12-24,13,11,2,2
7274,4,2019-12-31,17,5,2,2
7274,4,2019-10-01,8,8,5,2
7274,4,2019-10-02,10,10,3,3
7274,4,2019-10-02,13,7,6,3
7274,4,2019-10-02,14,1,3,3
7274,4,2019-10-03,13,3,1,4
7274,4,2019-10-09,6,9,2,3
7274,4,2019-10-09,8,11,2,3
7274,4,2019-10-09,10,1,3,3
7274,4,2019-10-09,14,11,4,3
7274,4,2019-10-09,17,0,2,3
7274,4,2019-10-17,8,8,6,4
7274,4,2019-10-24,16,9,2,4
7274,4,2019-10-29,12,0,5,2
7274,4,2019-10-31,6,0,2,4
7274,4,2019-10-31,6,4,2,4
7274,4,2019-10-31,15,6,6,4
7274,4,2019-11-05,11,2,1,2
7274,4,2019-11-07,14,4,4,4
7274,4,2019-11-07,20,5,1,4
7274,4,2019-11-12,16,10,2,2
7274,4,2019-11-14,7,8,3,4
7274,4,2019-11-19,14,5,3,2
7274,4,2019-11-19,14,8,6,2
7274,4,2019-11-21,8,2,4,4
7274,4,2019-12-04,13,3,5,3
7274,4,2019-12-04,14,5,4,3
7274,4,2019-12-11,18,4,1,3
7274,4,2019-12-18,15,2,5,3
7274,4,2019-12-18,16,1,2,3
7274,4,2019-12-26,9,9,2,4
7274,4,2019-10-01,12,7,5,2
7274,4,2019-10-02,5,7,1,3
7274,4,2019-10-02,7,6,4,3
7274,4,2019-10-02,10,9,2,3
7274,4,2019-10-03,5,4,1,4
7274,4,2019-10-03,16,0,5,4
7274,4,2019-10-08,15,0,4,2
7274,4,2019-10-15,18,6,1,2
7274,4,2019-10-16,10,9,5,3
7274,4,2019-10-16,11,5,5,3
7274,4,2019-10-17,13,9,8,4
7274,4,2019-10-17,14,10,3,4
7274,4,2019-10-23,6,1,1,3
7274,4,2019-10-23,15,4,4,3
7274,4,2019-10-24,5,9,1,4
7274,4,2019-10-24,6,7,4,4
7274,4,2019-10-24,7,1,3,4
7274,4,2019-10-24,8,3,4,4
7274,4,2019-10-29,15,0,3,2
7274,4,2019-10-30,7,8,7,3
7274,4,2019-10-30,10,8,2,3
7274,4,2019-11-05,11,5,3,2
7274,4,2019-11-19,12,6,3,2
7274,4,2019-11-19,23,7,1,2
7274,4,2019-11-20,12,1,5,3
7274,4,2019-11-21,12,2,8,4
7274,4,2019-11-21,18,9,1,4
7274,4,2019-11-26,7,1,4,2
7274,4,2019-11-26,10,10,2,2
7274,4,2019-11-27,7,2,1,3
7274,4,2019-12-03,17,6,7,2
7274,4,2019-12-03,19,7,1,2
7274,4,2019-12-12,17,0,5,4
7274,4,2019-12-12,19,9,1,4
7274,4,2019-12-24,7,8,2,2
7274,4,2019-12-31,14,9,2,2
7274,4,2019-10-01,16,1,7,2
7274,4,2019-10-02,20,0,2,3
7274,4,2019-10-08,12,7,2,2
7274,4,2019-10-09,6,7,2,3
7274,4,2019-10-09,7,4,2,3
7274,4,2019-10-10,16,6,4,4
7274,4,2019-10-15,17,1,5,2
7274,4,2019-10-16,11,7,3,3
7274,4,2019-10-24,19,10,1,4
7274,4,2019-10-29,7,7,2,2
7274,4,2019-10-29,10,0,4,2
7274,4,2019-10-30,12,0,4,3
7274,4,2019-11-05,20,7,1,2
7274,4,2019-11-06,11,8,4,3
7274,4,2019-11-07,17,2,3,4
7274,4,2019-11-14,16,7,7,4
7274,4,2019-11-19,10,10,6,2
7274,4,2019-11-19,14,10,1,2
7274,4,2019-11-20,10,6,4,3
7274,4,2019-11-21,9,6,5,4
7274,4,2019-11-21,16,11,5,4
7274,4,2019-11-26,20,6,1,2
7274,4,2019-11-27,9,4,4,3
7274,4,2019-11-27,11,7,1,3
7274,4,2019-12-03,6,4,2,2
7274,4,2019-12-04,14,7,3,3
7274,4,2019-12-04,16,9,4,3
7274,4,2019-12-05,10,1,2,4
7274,4,2019-12-05,19,2,1,4
7274,4,2019-12-11,6,11,3,3
7274,4,2019-12-11,11,7,2,3
7274,4,2019-12-11,14,10,3,3
7274,4,2019-12-12,7,0,3,4
7274,4,2019-12-18,8,8,2,3
7274,4,2019-12-18,9,8,3,3
7274,4,2019-12-18,16,3,1,3
7274,4,2019-12-19,19,7,2,4
7274,4,2019-12-25,14,6,1,3
7274,4,2019-12-31,16,3,1,2
7274,4,2019-10-01,13,10,7,2
7274,4,2019-10-10,11,4,2,4
7274,4,2019-10-10,20,7,1,4
7274,4,2019-10-16,7,11,3,3
7274,4,2019-10-16,8,6,4,3
7274,4,2019-10-17,6,4,1,4
7274,4,2019-10-17,11,2,2,4
7274,4,2019-10-17,15,7,8,4
7274,4,2019-10-23,12,10,4,3
7274,4,2019-10-24,9,0,6,4
7274,4,2019-10-24,11,10,4,4
7274,4,2019-10-24,16,3,3,4
7274,4,2019-10-29,12,1,5,2
7274,4,2019-10-30,11,1,2,3
7274,4,2019-10-31,7,11,5,4
7274,4,2019-11-06,10,0,1,3
7274,4,2019-11-06,12,7,4,3
7274,4,2019-11-07,16,7,3,4
7274,4,2019-11-07,20,10,1,4
7274,4,2019-11-13,11,2,2,3
7274,4,2019-11-13,17,3,4,3
7274,4,2019-11-13,21,10,2,3
7274,4,2019-11-19,16,11,3,2
7274,4,2019-11-21,7,1,4,4
7274,4,2019-11-21,13,10,9,4
7274,4,2019-11-26,10,11,6,2
7274,4,2019-12-04,7,4,5,3
7274,4,2019-12-04,7,6,6,3
7274,4,2019-12-10,10,7,1,2
7274,4,2019-12-10,15,8,6,2
7274,4,2019-12-12,20,9,1,4
7274,4,2019-12-19,10,4,1,4
7274,4,2019-12-24,8,10,1,2
7274,4,2019-12-26,10,5,1,4
7274,4,2019-10-03,17,5,4,4
7274,4,2019-10-08,9,7,3,2
7274,4,2019-10-08,21,6,2,2
7274,4,2019-10-09,12,0,4,3
7274,4,2019-10-15,15,8,4,2
7274,4,2019-10-16,10,7,6,3
7274,4,2019-10-16,14,4,5,3
7274,4,2019-10-22,10,11,6,2
7274,4,2019-10-22,12,0,7,2
7274,4,2019-10-24,13,3,6,4
7274,4,2019-10-29,8,0,3,2
7274,4,2019-10-29,11,7,6,2
7274,4,2019-10-29,18,5,4,2
7274,4,2019-10-30,12,1,5,3
7274,4,2019-10-30,13,2,8,3
7274,4,2019-10-30,17,11,2,3
7274,4,2019-10-31,13,3,5,4
7274,4,2019-11-06,13,6,5,3
7274,4,2019-11-12,9,1,5,2
7274,4,2019-11-12,17,5,3,2
7274,4,2019-11-13,6,2,2,3
7274,4,2019-11-13,8,7,4,3
7274,4,2019-11-19,12,7,4,2
7274,4,2019-11-19,18,2,2,2
7274,4,2019-11-20,5,9,1,3
7274,4,2019-11-21,7,10,3,4
7274,4,2019-12-04,7,9,3,3
7274,4,2019-12-05,10,3,4,4
7274,4,2019-12-05,17,0,3,4
7274,4,2019-12-10,7,5,5,2
7274,4,2019-12-10,20,3,1,2
7274,4,2019-12-18,7,3,3,3
7274,4,2019-12-18,15,7,2,3
7274,4,2019-12-19,16,1,2,4
7274,4,2019-10-01,13,4,4,2
7274,4,2019-10-01,18,10,3,2
7274,4,2019-10-02,13,11,7,3
7274,4,2019-10-02,22,0,1,3
7274,4,2019-10-03,13,9,4,4
7274,4,2019-10-03,17,7,7,4
7274,4,2019-10-03,18,11,1,4
7274,4,2019-10-09,9,5,2,3
7274,4,2019-10-09,16,0,3,3
7274,4,2019-10-10,9,8,2,4
7274,4,2019-10-15,6,9,5,2
7274,4,2019-10-16,16,2,3,3
7274,4,2019-10-17,10,6,6,4
7274,4,2019-10-17,12,1,7,4
7274,4,2019-10-17,15,3,8,4
7274,4,2019-10-22,7,8,4,2
7274,4,2019-10-22,12,9,5,2
7274,4,2019-10-23,15,5,8,3
7274,4,2019-10-23,15,9,5,3
7274,4,2019-10-24,13,9,6,4
7274,4,2019-10-29,16,1,6,2
7274,4,2019-10-30,5,6,1,3
7274,4,2019-10-30,12,9,6,3
7274,4,2019-10-31,7,0,2,4
7274,4,2019-11-05,21,2,1,2
7274,4,2019-11-07,13,5,4,4
7274,4,2019-11-07,18,5,2,4
7274,4,2019-11-07,18,7,1,4
7274,4,2019-11-12,6,2,3,2
7274,4,2019-11-12,10,8,6,2
7274,4,2019-11-14,5,4,1,4
7274,4,2019-11-19,17,9,3,2
7274,4,2019-11-20,7,5,5,3
7274,4,2019-11-20,10,3,4,3
7274,4,2019-11-20,16,2,4,3
7274,4,2019-11-21,17,0,4,4
7274,4,2019-12-05,7,2,2,4
7274,4,2019-12-11,17,9,2,3
7274,4,2019-12-12,19,7,1,4
7274,4,2019-12-19,6,9,2,4
7274,4,2019-12-19,11,8,4,4
7274,4,2019-12-31,6,11,3,2
7274,4,2019-10-01,7,2,4,2
7274,4,2019-10-01,7,10,4,2
7274,4,2019-10-08,6,3,2,2
7274,4,2019-10-08,6,5,2,2
7274,4,2019-10-09,6,3,2,3
7274,4,2019-10-09,6,11,5,3
7274,4,2019-10-09,7,8,3,3
7274,4,2019-10-10,9,5,1,4
7274,4,2019-10-10,14,4,4,4
7274,4,2019-10-10,16,8,2,4
7274,4,2019-10-16,15,3,4,3
7274,4,2019-10-16,18,5,3,3
7274,4,2019-10-16,19,3,2,3
7274,4,2019-10-22,10,3,4,2
7274,4,2019-10-29,9,7,3,2
7274,4,2019-10-30,7,0,5,3
7274,4,2019-10-30,16,4,3,3
7274,4,2019-11-06,13,0,5,3
7274,4,2019-11-07,9,4,6,4
7274,4,2019-11-13,14,7,5,3
7274,4,2019-11-19,9,10,1,2
7274,4,2019-11-19,12,10,4,2
7274,4,2019-11-20,12,0,5,3
7274,4,2019-11-21,13,7,4,4
7274,4,2019-11-26,7,6,1,2
7274,4,2019-12-03,11,9,5,2
7274,4,2019-12-03,12,5,4,2
7274,4,2019-12-04,11,3,1,3
7274,4,2019-12-10,5,11,2,2
7274,4,2019-12-11,18,6,1,3
7274,4,2019-12-12,16,0,4,4
7274,4,2019-12-17,7,4,1,2
7274,4,2019-12-18,15,9,2,3
7274,4,2019-12-19,14,8,1,4
7274,4,2019-12-24,12,2,2,2
7274,4,2019-10-02,7,3,6,3
7274,4,2019-10-08,12,3,4,2
7274,4,2019-10-09,11,5,3,3
7274,4,2019-10-23,6,2,4,3
7274,4,2019-10-23,11,2,4,3
7274,4,2019-10-23,16,0,4,3
7274,4,2019-10-24,11,1,1,4
7274,4,2019-10-24,22,4,1,4
7274,4,2019-10-29,15,5,6,2
7274,4,2019-10-30,17,9,3,3
7274,4,2019-10-30,20,1,3,3
7274,4,2019-10-31,11,7,6,4
7274,4,2019-11-07,14,9,4,4
7274,4,2019-11-07,15,2,11,4
7274,4,2019-11-12,7,11,4,2
